"id","question","sparql","category","complexity","templateId"
"q41","What category does Study Program Mandatory Course belong to please?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?category WHERE { <http://example . org/study_program_mandatory_course> ns1:has_course_category ?category . }","university","basic","course-category"
"q42","Can you tell me what category does study program mandatory course belong to?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?category WHERE { <http://example . org/study_program_mandatory_course> ns1:has_course_category ?category . }","university","basic","course-category"
"q43","What is the course code for Computers & Society?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?code WHERE { <http://example . org/computers_and_society> ns1:has_course_code ?code . }","university","basic","course-code"
"q44","I need to know what is the course code for computers & society.","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?code WHERE { <http://example . org/computers_and_society> ns1:has_course_code ?code . }","university","basic","course-code"
"q45","What's the course code for Computers & Society?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?code WHERE { <http://example . org/computers_and_society> ns1:has_course_code ?code . }","university","basic","course-code"
"q46","How many prerequisites does Computer Science Special Topics have?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT (COUNT(?prereq) AS ?count) WHERE { <http://example . org/computer_science_special_topics> ns1:has_prerequisite_course ?prereq . }","university","intermediate","count-prerequisites"
"q47","Do you know how many prerequisites does computer science special topics have?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT (COUNT(?prereq) AS ?count) WHERE { <http://example . org/computer_science_special_topics> ns1:has_prerequisite_course ?prereq . }","university","intermediate","count-prerequisites"
"q48","How many prerequisites does Computer Science Special Topics have?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT (COUNT(?prereq) AS ?count) WHERE { <http://example . org/computer_science_special_topics> ns1:has_prerequisite_course ?prereq . }","university","intermediate","count-prerequisites"
"q49","Which courses are evaluated using Case study?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?course WHERE { ?course a ns1:course . ?course ns1:has_evaluation_method <http://example . org/case_study> . }","university","intermediate","courses-by-evaluation"
"q50","What courses are evaluated using Case study?","PREFIX rdf: <http://www . w3 . org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www . w3 . org/2000/01/rdf-schema#> PREFIX owl: <http://www . w3 . org/2002/07/owl#> PREFIX xsd: <http://www . w3 . org/2001/XMLSchema#> PREFIX ns1: <http://example . org/> PREFIX brick: <https://brickschema . org/schema/Brick#> PREFIX csvw: <http://www . w3 . org/ns/csvw#> PREFIX dc: <http://purl . org/dc/elements/1 . 1/> PREFIX dcat: <http://www . w3 . org/ns/dcat#> PREFIX dcmitype: <http://purl . org/dc/dcmitype/> PREFIX dcterms: <http://purl . org/dc/terms/> PREFIX dcam: <http://purl . org/dc/dcam/> PREFIX doap: <http://usefulinc . com/ns/doap#> PREFIX foaf: <http://xmlns . com/foaf/0 . 1/> PREFIX geo: <http://www . opengis . net/ont/geosparql#> PREFIX odrl: <http://www . w3 . org/ns/odrl/2/> PREFIX org: <http://www . w3 . org/ns/org#> PREFIX prof: <http://www . w3 . org/ns/dx/prof/> PREFIX prov: <http://www . w3 . org/ns/prov#> PREFIX qb: <http://purl . org/linked-data/cube#> PREFIX schema: <https://schema . org/> PREFIX sh: <http://www . w3 . org/ns/shacl#> PREFIX skos: <http://www . w3 . org/2004/02/skos/core#> PREFIX sosa: <http://www . w3 . org/ns/sosa/> PREFIX ssn: <http://www . w3 . org/ns/ssn/> PREFIX time: <http://www . w3 . org/2006/time#> PREFIX vann: <http://purl . org/vocab/vann/> PREFIX void: <http://rdfs . org/ns/void#> PREFIX wgs: <https://www . w3 . org/2003/01/geo/wgs84_pos#> PREFIX xml: <http://www . w3 . org/XML/1998/namespace>SELECT ?course WHERE { ?course a ns1:course . ?course ns1:has_evaluation_method <http://example . org/case_study> . }","university","intermediate","courses-by-evaluation"
